company_id,company_code,plant_code,storage_location,material_code,material_desc,material_uom,batch,quantity,material_type,material_group,material_group_desc,variety_type,variety,crop_type,crop_group,stl,odv,got,elisa,status,material_code_id
73645,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719739,118,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73646,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719786,114,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73647,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719788,123,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73648,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719796,139,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,,A,1,501
73649,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21719838,89,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73650,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21720381,45,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73651,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21720614,93,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73652,1400,1414,GD01,PC-2605-LS,COTTON LINTED SEED PC-2605-LS,KG,21720861,250,ZLNS,501,Cotton,BT2,PC-2605,FIBER CROPS,COTTON,,,A,A,1,501
73653,1400,1416,PS42,P-BHD-JASSY-100GM,P-BHD-JASSY-100GM-SOWINGPURPOSE,EA,AKN155303,1760,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73654,1400,1416,PS42,P-BHD-JASSY-100GM,P-BHD-JASSY-100GM-SOWINGPURPOSE,EA,AKN155304,400,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73655,1400,1416,PS42,P-BHD-JASSY-100GM,P-BHD-JASSY-100GM-SOWINGPURPOSE,EA,AMN155305,2160,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73656,1400,1416,PS42,P-CAB-HETAL-10GM,P-CAB-HETAL-10GM-SOWNGPURPOSE,EA,AXN136883,524,ZHAW,529,Cabbage,HYBRID,NHCB-505,VEGETABLES,CABBAGE,,,,,1,529
73657,1400,1416,PS42,P-CUC-CALYX-10GM,P-CUC-CALYX-10GM-SOWING PURPOSE,EA,AKN066611,500,ZHAW,535,Cucumber,HYBRID,NHCU-001,VEGETABLES,CUCUMBER,,,,,1,535
73658,1400,1416,PS42,P-PRABHATEARLY-500,Coriander-P-PRABHATEARLY-500G-SOWINGPURP,EA,AXN144590,1950,ZHAW,534,Coriander,OP.VARIETIES,PRABHATEARLY,VEGETABLES,CORIANDER,,,,,1,534
73659,1400,1416,PS42,PA-BH-ANJALI-P100G,PA-BH-ANJALI-P100G-SOWINGPURPOSE,EA,AKN155230,555,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73660,1400,1416,PS42,PA-BH-GANESH-100G,BHENDI-PA-BH-GANESH-100G-SOWINGPURPOSE,EA,AGN155264,553,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73661,1400,1416,PS42,PA-BH-GANESH-100G,BHENDI-PA-BH-GANESH-100G-SOWINGPURPOSE,EA,AKN042937,12,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73662,1400,1416,PS41,PA-MZE-RAMBO-P4KG,MAIZE PA-MZE-RAMBO-P4KGSOWINGPURPOSE,KG,BAN139212,240,FERT,503,Maize,SINGLE CROSS,NMH-007 BOND,FIELD CROPS,MAIZE,A,,,,1,503
73663,1400,1416,PS41,PA-MZE-RAMBO-P4KG,MAIZE PA-MZE-RAMBO-P4KGSOWINGPURPOSE,KG,BAN139213,200,FERT,503,Maize,SINGLE CROSS,NMH-007 BOND,FIELD CROPS,MAIZE,A,,,,1,503
73664,1400,1416,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATP063029,150,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73665,1400,1416,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATP063030,480,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,,,,,1,566
73666,1400,1416,PS41,PA-RAMBOGOLD-P3KG,F-SORGHUM PRABHAT-RAMBOGOLD-P3KGSOWING,KG,BTN267136,1020,FERT,565,Forage Sorghum,HYBRID,PRABHAT-RAMBOGOLD,FIELD CROPS,FORAGE SORGHUM,A,,,,1,565
73667,1400,1416,PS41,PA-RAMBOGOLD-P3KG,F-SORGHUM PRABHAT-RAMBOGOLD-P3KGSOWING,KG,BTN267140,60,FERT,565,Forage Sorghum,HYBRID,PRABHAT-RAMBOGOLD,FIELD CROPS,FORAGE SORGHUM,A,,,,1,565
73668,1400,1416,PS41,PA-RAMBOGOLD-P3KG,F-SORGHUM PRABHAT-RAMBOGOLD-P3KGSOWING,KG,BTN267141,30,FERT,565,Forage Sorghum,HYBRID,PRABHAT-RAMBOGOLD,FIELD CROPS,FORAGE SORGHUM,A,,,,1,565
73669,1400,1416,PS41,PA-RY-MARVEL-P500G,RYE GRASS PA MARVEL-P500GMS FOR SOWING,KG,ATN137997,370,FERT,563,Rye grass,RES.VARIETIES,NAVANEETH,FIELD CROPS,RYE-GRASS,A,,,,1,563
73670,1400,1417,PS42,FGO-PA-NUTRI-P500G,FGO M-FORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063028,60,FERT,566,MulticutForage Bajra,HYBRID,FREE-RAMBOGOLD,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73671,1400,1417,PS42,P-TMT-SAHIMA-10GM,P-TMT-SAHIMA-10GM-Sowingpurpose,EA,AKP839495,300,ZHAW,520,Tomato,HYBRID,VARUNA-2802,VEGETABLES,TOMATO,,,,,1,520
73672,1400,1418,PS41,FGO-878-BT2-P400G,FGO-PCH-878-RX-100-BT2-P400G FOR SOWING,G,CCN153514,204000,FERT,501,Cotton,BT2,PCH-878,FIELD CROPS,COTTON,,,,,1,501
73673,1400,1418,PS41,FGO-879-BT2-P400G,FGO-PCH-879-NAWAABGOLD-BT2-P400G-SOWING,G,GKN279193,399600,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73674,1400,1418,PS41,P-BHD-JASSY-250GM,P-BHD-JASSY-250GM-SOWINGPURPOSE,EA,AGN155263,48,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73675,1400,1418,PS41,P-BHD-JASSY-250GM,P-BHD-JASSY-250GM-SOWINGPURPOSE,EA,AGN155286,160,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73676,1400,1418,PS41,P-PRABHATEARLY-500,Coriander-P-PRABHATEARLY-500G-SOWINGPURP,EA,AXN144588,542,ZHAW,534,Coriander,OP.VARIETIES,PRABHATEARLY,VEGETABLES,CORIANDER,,,,,1,534
73677,1400,1418,PS41,P-WM-NAWABGOLD-50G,WATERMELON-P-WM-NAWABGOLD-50G FOR SOWING,EA,AKN144349,227,ZHAW,528,Water Melon,HYBRID,NHWM-1276,VEGETABLES,WATER MELON,,,,,1,528
73678,1400,1418,PS41,PA-ANUBHAV-10G,BOTTLE GOURD PA-ANUBHAV-10G-FOR SOWING,EA,AKN043497,400,ZHAW,523,Bottle guard,HYBRID,ANURAG,VEGETABLES,BOTTLE GOURD,,,,,1,523
73679,1400,1418,PS41,PA-ANUBHAV-P50G,PA-ANUBHAV-P50G-Sowingpurpose,EA,AMN043484,80,ZHAW,523,Bottle guard,HYBRID,ANURAG,VEGETABLES,BOTTLE GOURD,,,,,1,523
73680,1400,1418,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063026,210,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73681,1400,1418,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063027,60,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73682,1400,1418,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATP063029,30,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73683,1400,1418,PS41,PA-TEXAGOLD-P1.5KG,BAJRA PA-BAJ-TEXAGOLD-P1.5KGSOWINGPURPOS,KG,BTN267203,30,FERT,504,Bajra,HYBRID,NBH-5863,FIELD CROPS,BAJRA,A,,,,1,504
73684,1400,1418,PS41,PCH-9609-BT2-IP475,PCH-9609-BT2-I-P475G-SUPERFLUX-SOWINGPUR,G,157039725,57000,FERT,501,Cotton,BT2,PCH-9609,FIBER CROPS,COTTON,A,,,,1,501
73685,1400,1418,PS41,PCH-9609-BT2-IP475,PCH-9609-BT2-I-P475G-SUPERFLUX-SOWINGPUR,G,157039745,42750,FERT,501,Cotton,BT2,PCH-9609,FIBER CROPS,COTTON,,,,,1,501
73686,1400,1418,PS41,PCH-9609-BT2-IP475,PCH-9609-BT2-I-P475G-SUPERFLUX-SOWINGPUR,G,GGN012786,13775,FERT,501,Cotton,BT2,PCH-9609,FIBER CROPS,COTTON,,,,,1,501
73687,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279060,199500,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73688,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279061,28500,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73689,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279068,356250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73690,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279069,379050,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73691,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279070,361950,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73692,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279071,185250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73693,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279072,142500,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73694,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279073,14250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73695,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279078,1900,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73696,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279079,492575,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73697,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279080,490200,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73698,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279082,71250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73699,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279083,300675,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73700,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279084,212325,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73701,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279085,156750,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73702,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279086,28500,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73703,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279091,554325,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73704,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279096,11875,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73705,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279097,465500,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73706,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279098,431775,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73707,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279099,444600,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73708,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279100,566675,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73709,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279101,468825,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73710,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279102,418000,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73711,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279103,492100,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73712,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279104,387125,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73713,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279105,118750,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73714,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279106,467400,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73715,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279107,80750,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73716,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279111,13300,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73717,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GTN279088,14250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73718,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GTN279089,21375,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73719,1400,1418,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GTN279090,42750,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73720,1400,1418,PS41,PCH9611-BT2-IP475G,PCH9611-BT2-IP475G-360-SOWING PURPOSE,G,GMN278952,14250,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,A,,,,1,501
73721,1400,1418,PS41,PCH9611-BT2-IP475G,PCH9611-BT2-IP475G-360-SOWING PURPOSE,G,GMN278957,14250,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,A,,,,1,501
73722,1400,1418,PS41,PCH9611-BT2-IP475G,PCH9611-BT2-IP475G-360-SOWING PURPOSE,G,GMN278975,14250,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,A,,,,1,501
73723,1400,1418,PS41,PCH9611-BT2-IP475G,PCH9611-BT2-IP475G-360-SOWING PURPOSE,G,GMN278977,4275,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,A,,,,1,501
73724,1400,1418,PS41,PCH9611-BT2-IP475G,PCH9611-BT2-IP475G-360-SOWING PURPOSE,G,GMN278978,52725,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,A,,,,1,501
73725,1400,1418,PS41,PCH9611-BT2-IP475G,PCH9611-BT2-IP475G-360-SOWING PURPOSE,G,GMN278979,28500,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,A,,,,1,501
73726,1400,1419,PS41,FGO-877-BT2-P400GM,FGO-PCH-877-PRABHATGOLD-BT2-P400G-SOWING,G,GTN280913,340000,FERT,501,Cotton,BT2,PCH-877,FIBER CROPS,COTTON,,,,,1,501
73727,1400,1419,PS41,FGO-879-BT2-P400G,FGO-PCH-879-NAWAABGOLD-BT2-P400G-SOWING,G,GKN279193,144000,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73728,1400,1419,PS41,FGO-9611-BT2-P400G,FGO-COTTON-PCH-9611-360-BT2-P400G-SOWING,G,GMN278961,168000,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,,,,,1,501
73729,1400,1419,PS41,FGO-9611-BT2-P400G,FGO-COTTON-PCH-9611-360-BT2-P400G-SOWING,G,GMN278962,164000,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,,,,,1,501
73730,1400,1419,PS41,P-BHD-JASSY-250GM,P-BHD-JASSY-250GM-SOWINGPURPOSE,EA,AGN155263,20,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73731,1400,1419,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063026,390,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73732,1400,1419,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063027,480,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73733,1400,1419,PS41,PA-RAMBOGOLD-P3KG,F-SORGHUM PRABHAT-RAMBOGOLD-P3KGSOWING,KG,BTN267136,690,FERT,565,Forage Sorghum,HYBRID,PRABHAT-RAMBOGOLD,FIELD CROPS,FORAGE SORGHUM,A,,,,1,565
73734,1400,1419,PS41,PA-RAMBOGOLD-P3KG,F-SORGHUM PRABHAT-RAMBOGOLD-P3KGSOWING,KG,BTN267141,1350,FERT,565,Forage Sorghum,HYBRID,PRABHAT-RAMBOGOLD,FIELD CROPS,FORAGE SORGHUM,A,,,,1,565
73735,1400,1419,PS41,PCH877-BT2-I-P475G,PCH-877-BT2-I-P475G-PRABHATGOLD-SOWINGPU,G,GTN280901,14250,FERT,501,Cotton,BT2,PCH-877,FIBER CROPS,COTTON,A,,,,1,501
73736,1400,1419,PS41,PCH877-BT2-I-P475G,PCH-877-BT2-I-P475G-PRABHATGOLD-SOWINGPU,G,GTN280906,14250,FERT,501,Cotton,BT2,PCH-877,FIBER CROPS,COTTON,A,,,,1,501
73737,1400,1419,PS41,PCH877-BT2-I-P475G,PCH-877-BT2-I-P475G-PRABHATGOLD-SOWINGPU,G,GTN280909,14250,FERT,501,Cotton,BT2,PCH-877,FIBER CROPS,COTTON,A,,,,1,501
73738,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279053,14250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73739,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279062,14250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73740,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279094,12825,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73741,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279098,114000,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73742,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279099,11400,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,A,,,,1,501
73743,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279212,470250,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73744,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279213,487350,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73745,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279215,1606925,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73746,1400,1419,PS41,PCH879-BT2-I-P475G,PCH879-BT2-I-P475G-NAWAABGOLD-SOWINGPURP,G,GKN279216,465500,FERT,501,Cotton,BT2,PCH-879,FIBER CROPS,COTTON,,,,,1,501
73747,1400,1420,PS41,FGO-9611-BT2-P400G,FGO-COTTON-PCH-9611-360-BT2-P400G-SOWING,G,GMN278961,124000,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,,,,,1,501
73748,1400,1420,PS41,FGO-9611-BT2-P400G,FGO-COTTON-PCH-9611-360-BT2-P400G-SOWING,G,GMN278962,284000,FERT,501,Cotton,BT2,PCH-9611,FIBER CROPS,COTTON,,,,,1,501
73749,1400,1420,PS41,FGO-PA-NUTRI-P500G,FGO M-FORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063028,30,FERT,566,MulticutForage Bajra,HYBRID,FREE-RAMBOGOLD,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73750,1400,1420,PS41,P-BHD-JASSY-100GM,P-BHD-JASSY-100GM-SOWINGPURPOSE,EA,59078895,32,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73751,1400,1420,PS41,P-BHD-JASSY-250GM,P-BHD-JASSY-250GM-SOWINGPURPOSE,EA,50078918,96,ZHAW,518,Bhendi,HYBRID,NOKH-1001,VEGETABLES,BHENDI,,,,,1,518
73752,1400,1420,PS41,P-CUC-CALYX-10GM,P-CUC-CALYX-10GM-SOWING PURPOSE,EA,59071888,100,ZHAW,535,Cucumber,HYBRID,NHCU-001,VEGETABLES,CUCUMBER,,,,,1,535
73753,1400,1420,PS41,P-PRABHAT1711-1KG,PEA-PRABHAT-1711-1KG-SOWINGPURPOSE,EA,JRN033980,50,ZHAW,545,Pea,OP.VARIETIES,PRABHAT-1711,VEGETABLES,PEA,,,,,1,545
73754,1400,1420,PS41,P-PRABHAT1711-1KG,PEA-PRABHAT-1711-1KG-SOWINGPURPOSE,EA,JRN033981,100,ZHAW,545,Pea,OP.VARIETIES,PRABHAT-1711,VEGETABLES,PEA,,,,,1,545
73755,1400,1420,PS41,PA-MZE-RYDER-P4KG,MAIZE PA-MZE-RYDER-P4KGSOWINGPURPOSE,KG,BAZ138551,200,FERT,503,Maize,SINGLE CROSS,NMH-777 SUNNY,FIELD CROPS,MAIZE,A,,,,1,503
73756,1400,1420,PS41,PA-MZE-RYDER-P4KG,MAIZE PA-MZE-RYDER-P4KGSOWINGPURPOSE,KG,BAZ138557A,600,FERT,503,Maize,SINGLE CROSS,NMH-777 SUNNY,FIELD CROPS,MAIZE,A,,,,1,503
73757,1400,1420,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063026,240,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73758,1400,1420,PS41,PA-NUTRI-P500G,M-CUTFORAGE BAJRA PA-NUTRI-P500G SOWING,KG,ATN063027,360,FERT,566,MulticutForage Bajra,HYBRID,NUZI-BOND/GREEN,FIELD CROPS,MULTICUTFORAGE BAJRA,A,,,,1,566
73759,1400,1420,PS41,PA-RAMBOGOLD-P3KG,F-SORGHUM PRABHAT-RAMBOGOLD-P3KGSOWING,KG,BTN267140,1890,FERT,565,Forage Sorghum,HYBRID,PRABHAT-RAMBOGOLD,FIELD CROPS,FORAGE SORGHUM,A,,,,1,565
